Company,Rank,Supplier_Name,Industry,Market_Cap_M,Total_Relationship_Size_M,Cost_Category_Percent,Supplier_Source_Revenue_Percent,Size_Source,Data_Source
Google,11,Qualcomm Inc,Semiconductors,217547.21,552.06,0.25% CAPEX,2.50% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,12,Broadcom Inc,Semiconductors,546058.73,513.17,0.09% CAPEX,2.08% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,13,Analog Devices Inc,Semiconductors,105516.31,477.39,0.45% CAPEX,2.28% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,14,ON Semiconductor Corp,Semiconductors,31069.95,444.26,1.43% CAPEX,3.16% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,15,Microchip Technology Inc,Semiconductors,46476.98,413.52,0.89% CAPEX,2.72% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,16,Micron Technology Inc,Semiconductors,115169.29,384.90,0.33% CAPEX,2.32% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,17,Western Digital Corp,Technology Hardware,17775.00,358.16,2.01% CAPEX,3.24% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,18,Seagate Technology Holdings P,Technology Hardware,15700.20,333.00,2.12% CAPEX,3.44% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,19,Lattice Semiconductor Corp,Semiconductors,10203.86,309.21,3.03% CAPEX,4.20% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,20,Cadence Design Systems Inc,Software,70669.20,286.68,0.41% CAPEX,2.44% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,21,Skyworks Solutions Inc,Semiconductors,9980.80,265.56,2.66% CAPEX,4.04% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,22,Qorvo Inc,Semiconductors,8004.42,245.78,3.07% CAPEX,4.36% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,23,Monolithic Power Systems Inc,Semiconductors,13623.52,227.06,1.67% CAPEX,3.48% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,24,Cirrus Logic Inc,Semiconductors,2806.71,209.50,7.47% CAPEX,8.00% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,25,MaxLinear Inc,Semiconductors,2001.47,193.14,9.65% CAPEX,9.28% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,26,Allegro MicroSystems Inc,Semiconductors,3652.20,177.95,4.87% CAPEX,6.76% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,27,Apple Inc,Technology Hardware,3384669.63,163.85,0.00% CF,2.00% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,28,Applied Materials Inc,Semiconductors,172816.67,150.77,0.09% CF,2.12% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,29,KLA Corp,Semiconductors,59738.30,138.66,0.23% CF,2.24% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,30,Lam Research Corp,Semiconductors,101451.20,127.44,0.13% CF,2.36% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,31,ASML Holding NV,Semiconductors,314847.31,117.09,0.04% CF,2.48% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,32,Teradyne Inc,Semiconductors,17770.19,107.53,0.60% CF,2.60% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,33,Entegris Inc,Semiconductors,18015.91,98.73,0.55% CF,2.72% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,34,Ultra Clean Holdings Inc,Semiconductors,4032.22,90.63,2.25% CF,2.84% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,35,Aehr Test Systems,Semiconductors,491.32,83.19,16.93% CF,2.96% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,36,ASE Technology Holding Co Ltd,Semiconductors,7095.05,76.36,1.08% CF,3.08% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,37,Amkor Technology Inc,Semiconductors,3800.79,70.11,1.84% CF,3.20% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,38,FormFactor Inc,Semiconductors,2792.96,64.41,2.31% CF,3.32% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,39,Power Integrations Inc,Semiconductors,3465.23,59.23,1.71% CF,3.44% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,40,Semtech Corp,Semiconductors,1915.56,54.54,2.85% CF,3.56% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,41,Diodes Inc,Semiconductors,3344.98,50.30,1.50% CF,3.68% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,42,Magnachip Semiconductor Corp,Semiconductors,336.83,46.48,13.80% CF,3.80% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,43,GSI Technology Inc,Semiconductors,133.73,43.04,32.20% CF,3.92% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,44,Xperi Inc,Semiconductors,747.76,39.94,5.34% CF,4.04% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,45,Rambus Inc,Semiconductors,7414.68,37.15,0.50% CF,4.16% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,46,Alphawave IP Group PLC,Semiconductors,1066.47,34.64,3.25% CF,4.28% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,47,Google Inc,Software,2047709.56,32.40,0.00% CF,4.40% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,48,Google Inc,Software,2047709.56,30.40,0.00% CF,4.52% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,49,Google Inc,Software,2047709.56,28.57,0.00% CF,4.64% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,50,Google Inc,Software,2047709.56,26.92,0.00% CF,4.76% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,51,Google Inc,Software,2047709.56,25.42,0.00% CF,4.88% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,52,Google Inc,Software,2047709.56,24.08,0.00% CF,5.00% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,53,Google Inc,Software,2047709.56,22.86,0.00% CF,5.12% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,54,PG&E Corp,Electric Utilities,32967.57,21.77,0.07% CF,5.24% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,55,PG&E Corp,Electric Utilities,32967.57,20.78,0.06% CF,5.36% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,56,PG&E Corp,Electric Utilities,32967.57,19.88,0.06% CF,5.48% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,57,PG&E Corp,Electric Utilities,32967.57,19.07,0.06% CF,5.60% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
Google,58,PG&E Corp,Electric Utilities,32967.57,18.34,0.06% CF,5.72% Supplier's 2023Q2 CF,BBG Estimate,Google Supply Chain Analysis
Google,59,PG&E Corp,Electric Utilities,32967.57,17.68,0.05% CF,5.84% Supplier's 2022Q3 CF,BBG Estimate,Google Supply Chain Analysis
Google,60,PG&E Corp,Electric Utilities,32967.57,17.09,0.05% CF,5.96% Supplier's 2021Q4 CF,BBG Estimate,Google Supply Chain Analysis
Google,61,PG&E Corp,Electric Utilities,32967.57,16.56,0.05% CF,6.08% Supplier's 2024Q1 CF,BBG Estimate,Google Supply Chain Analysis
CoreWeave,1,CoreWeave Inc,Software,62181.04,6218.10,10.00% CAPEX,10.00% Supplier's 2023Q2 CF,BBG Estimate,CRWV Supply Chain Analysis
CoreWeave,2,NVIDIA Corp,Semiconductors,4457880.00,4413.49,0.10% CAPEX,8.50% Supplier's 2024Q3 CF,BBG Estimate,CRWV Supply Chain Analysis
CoreWeave,3,Dell Technologies Inc,Technology Hardware,93416.48,9156.42,9.80% CAPEX,6.25% Supplier's 2021Q4 CF,BBG Estimate,CRWV Supply Chain Analysis
CoreWeave,4,Super Micro Computer Inc,Technology Hardware,26618.07,2594.95,9.75% CAPEX,5.75% Supplier's 2024Q1 CF,BBG Estimate,CRWV Supply Chain Analysis
CoreWeave,5,Nokia Oyj,Technology Hardware,22448.47,2132.60,9.50% CAPEX,4.50% Supplier's 2023Q2 CF,BBG Estimate,CRWV Supply Chain Analysis
CoreWeave,6,Bloom Energy Corp,Electrical Equipment,8611.13,7.52,0.13% CAPEX,0.58% Supplier's 2024Q2,BBG Estimate,CRWV Supply Chain Analysis
CoreWeave,7,Core Scientific Inc,Asset Management,20000.00,1880.00,9.40% CAPEX,4.50% Supplier's 2021Q4 CF,BBG Estimate,CRWV Supply Chain Analysis
CoreWeave,8,Flexential Corp,IT Services,15000.00,1395.00,9.30% CAPEX,3.25% Supplier's 2024Q1 CF,BBG Estimate,CRWV Supply Chain Analysis
